routeID,city,routeName,departureStopName,destinationStopName
KEE7062,Keelung,706 自治街,自治街,七堵
KEE8011,Keelung,801 仁愛之家-信義國中(經長庚醫院),總站,信義國中
KEE8012,Keelung,801 信義國中-經長庚醫院,信義國中,長庚醫院
KEE8013,Keelung,801 信義國中-基隆車站(經長庚醫院),信義國中,總站
KEE8021,Keelung,802 八斗子-經長庚醫院,八斗子,長庚醫院
KEE8022,Keelung,802 八斗子-經長庚醫院,八斗子,長庚醫院
KEE8031,Keelung,803 八斗子-經長庚醫院(經信義國中),八斗子,長庚醫院
KEE9661,Keelung,966 田寮河接駁車,信二停車場,六合停車場
HSZ0007,Hsinchu,81,古奇峰,新莊車站
HSZ0008,Hsinchu,83,成德路,北校門
HSZ0010,Hsinchu,藍線1區,火車站,火車站
HSZ0020,Hsinchu,2,火車站,交大光復校區
HSZ0100,Hsinchu,10,總站,成德高中
HSZ0110,Hsinchu,11,火車站,順天宮
HSZ0113,Hsinchu,11甲,火車站,上寮
HSZ0120,Hsinchu,12,總站,莊厝
HSZ0150,Hsinchu,藍15區,火車站,南寮
HSZ0160,Hsinchu,16,火車站,台大醫院新竹分院
HSZ0182,Hsinchu,182,北大橋,高鐵新竹站
HSZ0200,Hsinchu,20,總站,普天宮
HSZ0230,Hsinchu,23,總站,玄奘大學
HSZ0270,Hsinchu,27,火車站,火車站
HSZ0310,Hsinchu,31,火車站,科學二站
HSZ0500,Hsinchu,50,香山區公所,香山區公所
HSZ0510,Hsinchu,51,香山區公所,香山區公所
HSZ0520,Hsinchu,52,新莊車站,新莊車站
HSZ0530,Hsinchu,53,新莊車站,新莊車站
HSZ0573,Hsinchu,世博3號,後站(公園路口),後站(公園路口)
HSZ0575,Hsinchu,世博5號,聖公宮,世博台灣館
HSZ0710,Hsinchu,71,北新竹後站,北新竹後站
HSZ0720,Hsinchu,72,北新竹後站,陽明清境
HSZ0730,Hsinchu,73,北新竹後站,花園新城
HSZ0739,Hsinchu,綠線,經國路口,香山轉運站
HSZ0743,Hsinchu,藍線,新竹區漁會,竹中
HSQ0006,HsinchuCounty,快捷7號,竹北市公所站,新竹高鐵站
HSQ0021,HsinchuCounty,105,小金剛商店站,尖石鄉公所
HSQ0022,HsinchuCounty,106,小金剛商店站,尖石鄉公所
HSQ0023,HsinchuCounty,107,下鎮西堡部落站,尖石鄉公所
HSQ0024,HsinchuCounty,108,上養老部落,尖石鄉公所
HSQ0058,HsinchuCounty,竹62,內灣,內灣
HSQ0059,HsinchuCounty,竹60,內灣,內灣
HSQ0060,HsinchuCounty,竹120,內灣,內灣
HSQ0061,HsinchuCounty,快捷1號,縣政府,金山街
HSQ0064,HsinchuCounty,觀光5號,高鐵新竹站,關西小熊博物館
HSQ0065,HsinchuCounty,快捷5號,榮民講習所,高鐵新竹站
HSQ0066,HsinchuCounty,快捷6號,竹東火車站,內灣大橋
HSQ0067,HsinchuCounty,0067,婉琳的店,原石商店
HSQ0068,HsinchuCounty,0068,北得拉曼營地,新竹客運田中招呼站
HSQ0069,HsinchuCounty,0069,義興八、九鄰部落,新竹客運檢查站招呼站
HSQ0075,HsinchuCounty,醫專1號,珊珠湖,竹東
HSQ0076,HsinchuCounty,醫專2號,獅山,竹東
HSQ0079,HsinchuCounty,醫專6號,清泉口,臺大醫院竹東分院
HSQ0080,HsinchuCounty,60,家樂福,家樂福
HSQ0081,HsinchuCounty,61,家樂福,家樂福
HSQ0082,HsinchuCounty,62,家樂福,家樂福
HSQ0083,HsinchuCounty,63,家樂福,家樂福
HSQ0085,HsinchuCounty,65,家樂福,家樂福
HSQ0086,HsinchuCounty,66,家樂福,家樂福
HSQ0087,HsinchuCounty,觀光3號,高鐵新竹站,紅毛港
HSQ0747,HsinchuCounty,快捷8號,台大竹東分院,竹北火車站
HSQ0748,HsinchuCounty,快捷8號支,台大竹東分院,竹北火車站
HSQ0749,HsinchuCounty,觀光1號,高鐵新竹站,鴛鴦池口
HSQ0756,HsinchuCounty,觀光2號,高鐵新竹站,六福村主題樂園
MIA0737,MiaoliCounty,101,竹南科學園區,雪霸國家公園管理處
CHA0016,ChanghuaCounty,16路,彰化火車站,朝馬轉運站(朝富路)
CHA0702,ChanghuaCounty,6路,鹿港乘車處,員林站
CHA0703,ChanghuaCounty,1路,彰化站,彰化站
CHA0704,ChanghuaCounty,2路,彰化站,彰化站
CHA0705,ChanghuaCounty,3路,彰化站,火車站
CHA0717,ChanghuaCounty,7路,員林轉運站,田中火車站
CHA0754,ChanghuaCounty,9路,彰客彰化站,溪頭(停車場)
CHA0778,ChanghuaCounty,10路,員林轉運站,溪頭(停車場)
CHA0779,ChanghuaCounty,8路,臺鐵田中站,溪洲公園
CHA0781,ChanghuaCounty,11路,高鐵彰化站,高鐵彰化站
CHA0782,ChanghuaCounty,12路,高鐵彰化站,高鐵彰化站
CHA0785,ChanghuaCounty,5路A,員客二林站,西港
CHA0794,ChanghuaCounty,15路,員客二林站,溪頭(停車場)
CHA0801,ChanghuaCounty,13路,彰化站,大葉大學(管院站)
NAN0029,NantouCounty,5,南投高中,水里商工
NAN0580,NantouCounty,路東1,草屯鎮公所,頂埔
NAN0581,NantouCounty,路東2,草屯鎮公所,頂埔
NAN0582,NantouCounty,路西,草屯鎮公所,惠德宮
NAN0590,NantouCounty,南中寮線1,頂城子站,鄉親寮站
NAN0591,NantouCounty,南中寮線2,鄉親寮站,鄉親寮站
NAN0592,NantouCounty,南中寮線3,鄉親寮站,鄉親寮站
NAN0593,NantouCounty,南中寮線4,鄉親寮站,頂城子站
NAN0706,NantouCounty,1,埔里總站,法治
NAN0707,NantouCounty,2,國民賓館,青青草原
NAN0776,NantouCounty,3,南岸,溪頭
YUN0030,YunlinCounty,Y02,斗六火車站,斗六火車站
YUN0031,YunlinCounty,Y01,斗六火車站,華山咖啡大街
YUN0101,YunlinCounty,101,斗六火車站,斗六火車站
YUN0103,YunlinCounty,102,斗六火車站,斗六火車站
YUN0220,YunlinCounty,202,元長,高鐵雲林站
YUN0311,YunlinCounty,301,高鐵雲林站,北港第二停車場
YUN0701,YunlinCounty,701,斗六火車站,東璧山莊
CYQ0091,ChiayiCounty,幸福大埔1路,大埔鄉公所,分水嶺
CYQ0092,ChiayiCounty,幸福大埔2路,大埔鄉公所,菜瓜坪
CYQ0093,ChiayiCounty,幸福阿里山1路,龍美,茶山
CYQ0094,ChiayiCounty,幸福阿里山2路,石棹,豐山村辦公處
CYQ0095,ChiayiCounty,幸福番路1路,菜公店(番路鄉公所),聖馬爾定醫院(大雅院區)
CYQ0096,ChiayiCounty,幸福朴子1路,朴子轉運站,樹林頭
CYQ0097,ChiayiCounty,幸福東石1路,朴子轉運站,代天府
CYQ0098,ChiayiCounty,幸福東石2路,四股,東石漁人碼頭
CYQ0104,ChiayiCounty,201,高鐵雲林站,雲林科技大學
CYQ0107,ChiayiCounty,107,梅山,太平
CYQ0166,ChiayiCounty,166,高鐵嘉義站,鹽水
CYQ0168,ChiayiCounty,168,高鐵嘉義站,高跟鞋教堂
CYQ0708,ChiayiCounty,101,大雅站,頂坪
CYQ0711,ChiayiCounty,102,大雅站,松仔腳
CYQ0742,ChiayiCounty,105,高鐵嘉義站,蒜頭國小
CYQ0746,ChiayiCounty,106,台鐵嘉義站,高鐵嘉義站
CYI0714,Chiayi,中山幹線(綠線),嘉義榮民醫院,嘉義大學校區內
CYI0715,Chiayi,市區66路,港坪運動公園,蘭潭
CYI0716,Chiayi,市區7路,大雅站,後火車站
PIF0513,PingtungCounty,513,屏東轉運站,屏東轉運站
PIF0515,PingtungCounty,515,廣勝路,大武建南
PIF0517,PingtungCounty,517,竹南頓物潭朱王宮,福田社區活動中心
PIF0518,PingtungCounty,518,枋寮車站,四重溪
PIF0601,PingtungCounty,601,大福漁港,大福漁港
PIF0718,PingtungCounty,103,恆春站,佳樂水
PIF0719,PingtungCounty,201,恆春站,南大梅路
PIF0722,PingtungCounty,301,恆春站,石門
PIF0723,PingtungCounty,302,恆春站,旭海派出所
PIF0724,PingtungCounty,303,恆春站,滿州國中
PIF0725,PingtungCounty,304,恆春站,港仔村
PIF0726,PingtungCounty,305,恆春站,合界
PIF0727,PingtungCounty,306,恆春站,高山巖
PIF0728,PingtungCounty,307,恆春站,萬里桐
PIF0729,PingtungCounty,308,恆春站,下水窟
PIF0731,PingtungCounty,505,永大路,和平國小
PIF0732,PingtungCounty,506,廣勝路,縣民公園
PIF0734,PingtungCounty,508,屏東轉運站,原民文化園區
PIF0735,PingtungCounty,101,小灣,海生館
PIF0736,PingtungCounty,503,鵬管處,東港渡船碼頭站
PIF0740,PingtungCounty,102,恆春站,小灣
PIF0741,PingtungCounty,510,時尚設計系,時尚設計系
PIF0757,PingtungCounty,509,屏東轉運站,生機系
PIF0797,PingtungCounty,516,屏榮高中,加工區5(京茂機電)
PIF0919,PingtungCounty,511,台鐵新左營站,涼山遊憩區
PIF0920,PingtungCounty,512,鳳山轉運站(捷運大東站),美和科技大學
PIF0922,PingtungCounty,605,潮州轉運站,涼山遊憩區
PIF0923,PingtungCounty,603,屏東轉運站(火車站),金石咖啡休閒農場
ILA0011,YilanCounty,紅1,外澳,羅東轉運站
ILA0012,YilanCounty,紅2,宜蘭轉運站,南方澳(港區)
ILA0013,YilanCounty,綠12,宜蘭轉運站,松羅
ILA0015,YilanCounty,綠15,宜蘭轉運站,大礁溪橋
ILA0017,YilanCounty,綠17,羅東轉運站,長埤湖
ILA0018,YilanCounty,綠18,宜蘭轉運站,頭城火車站(舊頭城鎮公所)
ILA0025,YilanCounty,綠25,羅東轉運站,梅花湖
ILA0028,YilanCounty,綠28,蘇澳新站,蘇澳新站
ILA0073,YilanCounty,羅東1,忠孝新村,孩子王大樓
ILA0111,YilanCounty,綠11,礁溪火車站,佛光大學雲起樓
ILA0112,YilanCounty,112,礁溪轉運站,礁溪轉運站
ILA0114,YilanCounty,113,礁溪轉運站,塭底路
ILA0122,YilanCounty,122,蘇澳轉運站,南澳火車站
ILA0131,YilanCounty,131,礁溪火車站,東北角風景區外澳站
ILA0191,YilanCounty,191,礁溪轉運站,竹安國小
ILA0241,YilanCounty,241,羅東後火車站(羅東轉運站),蘇澳新站
ILA0243,YilanCounty,243,羅東轉運站,蘇澳轉運站
ILA0260,YilanCounty,綠21,羅東運動公園,國立傳統藝術中心
ILA0281,YilanCounty,281,羅東後火車站(羅東轉運站),仁山植物園
ILA0312,YilanCounty,1743,宜蘭轉運站,松羅
ILA0313,YilanCounty,1744,宜蘭轉運站,南山村
ILA0314,YilanCounty,1745,宜蘭轉運站,南山村
ILA0315,YilanCounty,1750,宜蘭轉運站,太平山
ILA0316,YilanCounty,1783,宜蘭轉運站,游泳池
ILA0317,YilanCounty,1784,宜蘭轉運站,匏崙
ILA0330,YilanCounty,橘線,三星鄉公所,羅東中山公園
ILA0331,YilanCounty,頭城1,頂埔順天府,石城舊隧道口
ILA0332,YilanCounty,頭城2,頭城清潔隊,董慶寺停車場
ILA0333,YilanCounty,學50,頭城站,蘭陽女中
ILA0334,YilanCounty,學51,羅東轉運站,宜蘭高中
ILA0335,YilanCounty,學52,南方澳(港區),宜蘭高中
ILA0336,YilanCounty,學53,岳明新村,蘭陽女中
ILA0337,YilanCounty,學55,羅東轉運站,聖母專校(側門)
ILA0338,YilanCounty,學56,幸福轉運站(舊宜蘭站),羅東高商
ILA0339,YilanCounty,學57,岳明新村,羅東高中
ILA0340,YilanCounty,學58,南方澳,羅東高中
ILA0341,YilanCounty,學59,中山公園,蘇澳海事
ILA0342,YilanCounty,學60,羅東轉運站,蘇澳海事
ILA0343,YilanCounty,1791,羅東轉運站,南方澳
ILA0344,YilanCounty,1793,羅東轉運站,派出所
ILA0345,YilanCounty,1794,羅東轉運站,三星三站
ILA0346,YilanCounty,1795,羅東轉運站,寒溪
ILA0347,YilanCounty,1796,羅東轉運站,松羅
ILA0348,YilanCounty,1797,羅東轉運站,岳明新村
ILA0349,YilanCounty,1798,羅東轉運站,智腦
ILA0350,YilanCounty,1799,衛生所,永樂里
ILA0351,YilanCounty,201,羅東轉運站,花蓮火車站
ILA0621,YilanCounty,621,錦草上溪埔,國立傳統藝術中心
ILA0622,YilanCounty,1766,南方澳,烏石港轉運站
ILA0623,YilanCounty,1767,南方澳,烏石港轉運站
ILA0624,YilanCounty,1792,羅東轉運站,天送埤
ILA0751,YilanCounty,751,宜蘭轉運站1,三興廟
ILA0752,YilanCounty,752,宜蘭轉運站1,臺北榮總員山分院
ILA0753,YilanCounty,753,宜蘭轉運站1,下埤
ILA0755,YilanCounty,755,宜蘭轉運站1,大礁溪橋
ILA0771,YilanCounty,771,慈安路,金六結
ILA0772,YilanCounty,772,大坡,縣政西路
ILA0783,YilanCounty,1785,宜蘭轉運站,圳頭
ILA0784,YilanCounty,1790,宜蘭轉運站,頭城站
ILA0786,YilanCounty,1786,宜蘭轉運站,榮總員山分院
ILA0787,YilanCounty,1787,宜蘭轉運站,東港
ILA0788,YilanCounty,1788,宜蘭轉運站,大福
ILA0789,YilanCounty,1789,宜蘭轉運站,大礁溪
ILA0791,YilanCounty,791,宜蘭火車站,城仔
ILA0793,YilanCounty,793,宜蘭轉運站1,永鎮廟
ILA0795,YilanCounty,795,大福,梅洲社區(慈航宮)
ILA0888,YilanCounty,121,蘇澳轉運站,東澳火車站
HUA0105,HualienCounty,105,花蓮火車站,七星潭
HUA0301,HualienCounty,301,花蓮火車站,圖書館資訊大樓
HUA0302,HualienCounty,302,新城火車站,天祥
HUA0303,HualienCounty,303,臺鐵花蓮站(旅服中心),大農大富平地森林園區
HUA0304,HualienCounty,304,花蓮火車站遊客中心,石梯坪
HUA0305,HualienCounty,305,花蓮火車站,水源村
TTT0981,TaitungCounty,市區循環,臺東轉運站,臺東轉運站
TTT0982,TaitungCounty,陸海空線,台東航空站,富岡漁港
KIN101,KinmenCounty,10,金城站,湖(埔)寧
KIN11,KinmenCounty,紅1往山外,金城,山外(幹線公車)
KIN111,KinmenCounty,11,金城站,頂(埔)寧
KIN1111,KinmenCounty,11路 不繞南山,金城站,頂(埔)寧
KIN12,KinmenCounty,紅1往金城,山外,金城(幹線公車)
KIN121,KinmenCounty,12右繞,金城站,嚨口
KIN122,KinmenCounty,12左繞,金城站,嚨口
KIN13,KinmenCounty,藍1往山外,金城,山外(經民航站、太武公園)
KIN131,KinmenCounty,藍1往山外繞環保局,金城,山外(經民航站、太武公園)
KIN14,KinmenCounty,藍1往金城,山外車站,金城(經太武公園、民航站)
KIN141,KinmenCounty,藍1往金城繞環保局,山外車站,金城(經太武公園、民航站)
KIN181,KinmenCounty,18往沙美,山外車站,沙美(經碧山)
KIN1811,KinmenCounty,18往沙美不繞碧山,山外站,沙美(經碧山)
KIN182,KinmenCounty,18往山外,沙美站,山外(經碧山)
KIN1821,KinmenCounty,18往山外不繞碧山,沙美站,山外(經碧山)
KIN183,KinmenCounty,18A往沙美,山外車站,沙美(經蔡厝)
KIN184,KinmenCounty,18A往山外,沙美站,山外(經蔡厝)
KIN191,KinmenCounty,19,山外車站,料羅、溪邊
KIN192,KinmenCounty,19繞復國墩峰上,山外站,料羅、溪邊
KIN193,KinmenCounty,19繞復國墩峰上回程不繞料羅新頭,山外站,料羅、溪邊
KIN194,KinmenCounty,19繞復國墩,山外站,料羅、溪邊
KIN195,KinmenCounty,19不繞溪邊,山外站,料羅、溪邊
KIN197,KinmenCounty,19回程不繞料羅新頭,山外站,料羅、溪邊
KIN201,KinmenCounty,20,山外站,復國墩、峰上
KIN202,KinmenCounty,20不繞峰上,山外站,復國墩、峰上
KIN203,KinmenCounty,20不繞復國墩,山外站,復國墩、峰上
KIN204,KinmenCounty,20繞料羅,山外站,復國墩、峰上
KIN205,KinmenCounty,20不繞峰上 繞料羅,山外站,復國墩、峰上
KIN21,KinmenCounty,2往山外,金城站,山外(經榜林、瓊林)
KIN22,KinmenCounty,2往金城,山外站,金城(經瓊林、榜林)
KIN231,KinmenCounty,23,山外車站,田浦
KIN232,KinmenCounty,23繞林務所,山外車站,田浦
KIN251,KinmenCounty,25,山外車站,山后(經東山前)
KIN271,KinmenCounty,27往沙美,山外站,沙美(經金剛寺)
KIN2711,KinmenCounty,27往沙美繞民航站,山外站,沙美(經金剛寺)
KIN272,KinmenCounty,27往山外,沙美站,山外(經金剛寺)
KIN2721,KinmenCounty,27往山外繞民航站,沙美站,山外(經金剛寺)
KIN31,KinmenCounty,3往山外,金城站,山外(經珠山、民航站)
KIN311,KinmenCounty,31,沙美站,山后(經碧山)
KIN3111,KinmenCounty,31先繞西吳,沙美站,山后(經碧山)
KIN314,KinmenCounty,3往山外不繞民航站,金城站,山外(經珠山、民航站)
KIN32,KinmenCounty,3往金城,山外站,金城(經民航站、珠山)
KIN321,KinmenCounty,32,沙美站,青嶼(經馬山)
KIN3211,KinmenCounty,32不繞馬山,沙美站,青嶼(經馬山)
KIN3212,KinmenCounty,32繞山西不繞馬山,沙美站,青嶼(經馬山)
KIN324,KinmenCounty,3往金城不繞民航站,山外站,金城(經民航站、珠山)
KIN331,KinmenCounty,33,沙美站,田浦
KIN51,KinmenCounty,5往沙美,金城站,沙美(經高坑、斗門)
KIN511,KinmenCounty,5往沙美不繞地政局,金城站,沙美(經高坑、斗門)
KIN512,KinmenCounty,5往沙美行駛環島北路不繞后沙地政局,金城站,沙美(經高坑、斗門)
KIN513,KinmenCounty,5往沙美繞文化園區金門大學,金城站,沙美(經高坑、斗門)
KIN514,KinmenCounty,5往沙美繞文化園區金門大學不繞地政局,金城站,沙美(經高坑、斗門)
KIN515,KinmenCounty,5往沙美不繞地政局、不繞后沙,金城站,沙美(經高坑、斗門)
KIN52,KinmenCounty,5往金城,沙美站,金城(經斗門、高坑)
KIN521,KinmenCounty,5往金城不繞地政局,沙美站,金城(經斗門、高坑)
KIN522,KinmenCounty,5往金城行駛環島北路不繞后沙地政局,沙美站,金城(經斗門、高坑)
KIN523,KinmenCounty,5往金城繞文化園區金門大學,沙美站,金城(經斗門、高坑)
KIN524,KinmenCounty,5往金城行駛環島北路不繞后沙浦邊,沙美站,金城(經斗門、高坑)
KIN525,KinmenCounty,5往金城行駛環島北路,沙美站,金城(經斗門、高坑)
KIN526,KinmenCounty,5往金城行駛環島北路不繞地政局,沙美站,金城(經斗門、高坑)
KIN53,KinmenCounty,5A往沙美,金城站,沙美(經劉澳、呂厝)
KIN531,KinmenCounty,5A往沙美不繞后沙劉澳鶯山廟地政局,金城站,沙美(經劉澳、呂厝)
KIN532,KinmenCounty,5A往沙美不繞后沙,金城站,沙美(經劉澳、呂厝)
KIN533,KinmenCounty,5A往沙美繞文化園區金門大學,金城站,沙美(經劉澳、呂厝)
KIN54,KinmenCounty,5A往金城,,金城(經呂厝、劉澳)
KIN541,KinmenCounty,5A往金城不繞劉澳鶯山廟地政局,沙美站,金城(經呂厝、劉澳)
KIN542,KinmenCounty,5A往金城不繞劉澳鶯山廟后沙地政局,沙美站,金城(經呂厝、劉澳)
KIN543,KinmenCounty,5A往金城繞文化園區金門大學,沙美站,金城(經呂厝、劉澳)
KIN544,KinmenCounty,5A往金城不繞后沙,沙美站,金城(經呂厝、劉澳)
KIN61,KinmenCounty,6,金城站,金門城(先經官裡)
KIN611,KinmenCounty,6繞水頭村莊不繞翟山坑道,金城站,金門城(先經官裡)
KIN612,KinmenCounty,6不繞翟山坑道,金城站,金門城(先經官裡)
KIN613,KinmenCounty,6去程北堤路經浯江橋 回程繞城區,金城站,金門城(先經官裡)
KIN62,KinmenCounty,6A,金城站,金門城(先經水頭)
KIN621,KinmenCounty,6A不繞翟山坑道,金城站,金門城(先經水頭)
KIN711,KinmenCounty,7,金城站,水頭(經水試所)
KIN7111,KinmenCounty,7回程繞古崗,金城站,水頭(經水試所)
KIN712,KinmenCounty,7A,金城站,水頭(經夏墅)
KIN713,KinmenCounty,7B,金城車站,水頭(經夏墅、后豐港村內)
KIN81,KinmenCounty,台灣好行-A線-水頭翟山線,,
KIN82,KinmenCounty,台灣好行-B線-古寧頭戰場線,,
KIN83,KinmenCounty,台灣好行-C線-獅山民俗線(週一行駛),,
KIN831,KinmenCounty,台灣好行-C線-獅山民俗線(週二-週日行駛),,
KIN84,KinmenCounty,台灣好行-D線-榕園太湖線,,
KIN85,KinmenCounty,台灣好行-E線-風獅爺主題(上午)路線,,
KIN86,KinmenCounty,台灣好行-E線-風獅爺主題(下午)路線,,
KIN88,KinmenCounty,台灣好行-F線-尋城趣主題線,,
KIN89,KinmenCounty,8,金城車站,后湖(經珠山、和平新村)
KIN891,KinmenCounty,8繞金城市區,金城車站,后湖(經珠山、和平新村)
KIN91,KinmenCounty,9右繞,金城車站,古寧(經戰史館、慈湖)
KIN92,KinmenCounty,9左繞,金城車站,古寧(經慈湖、戰史館)
KIN98,KinmenCounty,金門醫院專車,金門醫院專車,金門醫院專車
KIN991,KinmenCounty,南線順,九宮碼頭,南線
KIN9911,KinmenCounty,南線逆,九宮碼頭,南線
KIN992,KinmenCounty,北線順,九宮碼頭,北線
KIN9921,KinmenCounty,北線逆,九宮碼頭,北線
KIN993,KinmenCounty,南北線,九宮碼頭,南北線
KIN9931,KinmenCounty,南北線繞烈女廟,九宮碼頭,南北線
KIN994,KinmenCounty,北南線,九宮碼頭,北南線
KIN9941,KinmenCounty,北南線繞烈女廟,九宮碼頭,北南線
PEN0758,PenghuCounty,001,馬公總站,外垵終點站
PEN0759,PenghuCounty,010,馬公總站,北寮終點站
PEN0761,PenghuCounty,013,馬公總站,馬公總站
PEN0762,PenghuCounty,002,馬公總站,跨海大橋站
PEN0763,PenghuCounty,011,馬公總站,太武終點站
PEN0764,PenghuCounty,015,馬公總站,馬公總站
PEN0765,PenghuCounty,012,馬公總站,馬公總站
PEN0766,PenghuCounty,003,馬公總站,成功廟站
PEN0767,PenghuCounty,008,馬公總站,馬公總站
PEN0768,PenghuCounty,009,馬公總站,青螺終點站
PEN0769,PenghuCounty,016,馬公總站,馬公總站
PEN0773,PenghuCounty,006,馬公總站,山水沙灘終點站
PEN0774,PenghuCounty,007,馬公總站,馬公總站
PEN0777,PenghuCounty,005,馬公總站,風櫃終點站
LIE10001,LienchiangCounty,山線塘岐發(06:20),塘岐,白沙
LIE10003,LienchiangCounty,山線塘岐發(08:00),塘岐,白沙
LIE10004,LienchiangCounty,山線塘岐發(10:00，15:40),塘岐,白沙
LIE10006,LienchiangCounty,"山線塘岐發(07:10,11:00,13:00,15:00,16:30,17:20)",塘岐,白沙
LIE10008,LienchiangCounty,海線塘岐發(07:10、09:00、16:50),塘岐,白沙
LIE10009,LienchiangCounty,海線塘岐發(14:00),塘岐,白沙
LIE10010,LienchiangCounty,"海線白沙發(07:25,15:20,15:50)",白沙,塘岐
LIE10011,LienchiangCounty,海線白沙發(0635),白沙,塘岐
LIE10012,LienchiangCounty,山線白沙發(07:25),白沙,塘岐
LIE10015,LienchiangCounty,山線白沙發(1640),白沙,塘岐
LIE10018,LienchiangCounty,山線白沙發(11:20),白沙,塘岐
LIE10020,LienchiangCounty,山線白沙發(08:20、09:20、10:20、13:20、14:20、17:35),白沙,塘岐
LIE11,LienchiangCounty,"山線介壽發(09:00,13:30)",介壽,馬港
LIE12,LienchiangCounty,"山線介壽發(08:00,11:00)",介壽,馬港
LIE14,LienchiangCounty,山線介壽發(14:30),介壽,馬港
LIE17,LienchiangCounty,海線介壽發(17:40),介壽,馬港
LIE18,LienchiangCounty,海線介壽發(14:00),介壽,馬港
LIE19,LienchiangCounty,"海線介壽發(07:10,12:30,15:00,17:00)",介壽,馬港
LIE2,LienchiangCounty,"山線介壽發(10:00,16:50)",介壽,馬港
LIE21,LienchiangCounty,海線介壽發(07:30),介壽,馬港
LIE21041,LienchiangCounty,北竿路線公車,塘岐,白沙
LIE22,LienchiangCounty,"海線介壽發(09:30,10:30)",介壽,馬港
LIE23,LienchiangCounty,"海線介壽發(08:30,16:40)",介壽,馬港
LIE301,LienchiangCounty,山線梅石發(06:20),梅石,馬港
LIE302,LienchiangCounty,海線梅石發(06:20),梅石,馬港
LIE303,LienchiangCounty,山線梅石發(06:20),梅石,馬港
LIE31,LienchiangCounty,"山線馬港發(07:45,17:05,18:05)",馬港,介壽
LIE32,LienchiangCounty,山線馬港發(14:25),馬港,介壽
LIE34,LienchiangCounty,"山線馬港發(06:35,07:25,17:15)",馬港,介壽
LIE36,LienchiangCounty,山線馬港發(08:55),馬港,介壽
LIE39,LienchiangCounty,山線馬港發(10:45),馬港,介壽
LIE4,LienchiangCounty,"山線介壽發(07:00,17:40)",介壽,馬港
LIE40,LienchiangCounty,山線馬港發(15:15),馬港,介壽
LIE41,LienchiangCounty,山線馬港發(11:50),馬港,介壽
LIE42,LienchiangCounty,"山線馬港發(09:45,12:45)",馬港,介壽
LIE43,LienchiangCounty,"海線馬港發(08:20,14:50)",馬港,介壽
LIE44,LienchiangCounty,"海線馬港發(06:40,07:20,09:20,11:20,13:50,16:20,17:10,17:55)",馬港,介壽
LIE46,LienchiangCounty,"海線馬港發(06:35,10:20,15:50)",馬港,介壽
LIE5,LienchiangCounty,山線介壽發(11:30),介壽,馬港
LIE7,LienchiangCounty,山線介壽發(16:00),介壽,馬港
LIE8,LienchiangCounty,山線介壽發(15:30),介壽,馬港
